date,store,product,category,quantity_sold,price_per_unit,discount_applied,total_sales,returned
2023-02-13,San Diego,SkyFlakes,Snacks,2,9.06,0.0,18.12,0
2023-04-22,Cerritos,Instant Noodles,Dry Goods,4,13.64,0.68,54.56,0
2023-12-22,Cerritos,Ube Ice Cream,Frozen Goods,3,8.61,0.86,25.83,0
2023-04-22,San Diego,Boy Bawang,Snacks,4,7.67,0.0,30.68,0
2023-12-13,Las Vegas,Tocino,Frozen Goods,1,2.74,0.27,2.74,0
2023-05-05,Las Vegas,Ube Ice Cream,Frozen Goods,5,11.22,0.0,56.1,0
2023-02-17,Cerritos,Dried Fish,Dry Goods,3,8.72,0.0,26.16,0
2023-11-30,Las Vegas,Instant Noodles,Dry Goods,5,11.78,0.59,58.9,0
2023-11-27,Cerritos,Ube Ice Cream,Frozen Goods,5,14.57,0.0,72.85,0
2023-10-19,Las Vegas,SkyFlakes,Snacks,1,13.59,0.0,13.59,0
2023-04-07,Las Vegas,Boy Bawang,Snacks,6,2.12,0.0,12.72,0
2023-08-11,Cerritos,Ube Ice Cream,Frozen Goods,3,7.8,0.0,23.4,0
2023-12-21,San Diego,Pandesal,Dry Goods,6,2.54,0.25,15.24,0
2023-02-20,Las Vegas,Longganisa,Frozen Goods,2,11.86,0.0,23.72,0
2023-12-26,Cerritos,Soy Sauce,Condiments,3,11.99,0.0,35.97,0
2023-04-04,Cerritos,SkyFlakes,Snacks,3,4.68,0.0,14.04,0
2023-11-25,San Diego,Dried Fish,Dry Goods,3,14.6,1.46,43.8,0
2023-12-09,Cerritos,Soy Sauce,Condiments,6,1.59,0.08,9.54,0
2023-04-04,San Diego,Bagoong,Condiments,2,4.47,0.45,8.94,0
2023-11-19,Las Vegas,Longganisa,Frozen Goods,2,4.29,0.0,8.58,0
2023-11-23,San Diego,Polvoron,Snacks,2,12.97,0.0,25.94,0
2023-02-24,Cerritos,Ube Ice Cream,Frozen Goods,4,12.77,0.64,51.08,0
2023-03-05,Cerritos,Rice,Dry Goods,4,6.99,0.0,27.96,0
2023-12-07,San Diego,Tocino,Frozen Goods,6,11.51,0.0,69.06,0
2023-10-16,Las Vegas,Rice,Dry Goods,3,14.24,0.0,42.72,0
2023-05-07,San Diego,Pandesal,Dry Goods,3,8.7,0.0,26.1,0
2023-08-11,Cerritos,SkyFlakes,Snacks,4,12.68,0.0,50.72,0
2023-09-13,Las Vegas,Rice,Dry Goods,2,9.02,0.0,18.04,0
2023-10-09,San Diego,Frozen Lumpia,Frozen Goods,6,8.67,0.0,52.02,0
2023-12-29,Las Vegas,Ube Ice Cream,Frozen Goods,4,12.12,0.0,48.48,0
2023-07-02,San Diego,Dried Fish,Dry Goods,4,2.09,0.0,8.36,0
2023-08-06,Cerritos,Dried Fish,Dry Goods,7,4.1,0.41,28.7,0
2023-03-15,San Diego,Frozen Lumpia,Frozen Goods,2,5.35,0.54,10.7,0
2023-01-30,San Diego,Tocino,Frozen Goods,5,9.56,0.0,47.8,0
2023-02-19,Las Vegas,Longganisa,Frozen Goods,4,14.96,0.0,59.84,0
2023-10-02,San Diego,Pandesal,Dry Goods,4,9.84,0.98,39.36,0
2023-07-24,Las Vegas,Frozen Lumpia,Frozen Goods,1,13.97,2.1,13.97,0
2023-11-05,Cerritos,Banana Ketchup,Condiments,2,7.75,0.0,15.5,0
2023-06-13,Cerritos,Soy Sauce,Condiments,0,1.72,0.0,0.0,0
2023-01-12,Cerritos,Ube Ice Cream,Frozen Goods,4,12.65,0.0,50.6,0
2023-06-13,Las Vegas,Rice,Dry Goods,3,14.76,0.0,44.28,0
2023-06-19,Las Vegas,Vinegar,Condiments,1,7.83,0.0,7.83,0
2023-07-01,San Diego,Dried Fish,Dry Goods,3,6.58,0.33,19.74,0
2023-12-31,San Diego,Soy Sauce,Condiments,4,1.13,0.0,4.52,0
2023-10-27,San Diego,Longganisa,Frozen Goods,7,14.82,2.22,103.74,0
2023-08-30,Las Vegas,Tocino,Frozen Goods,3,8.28,0.0,24.84,0
2023-07-30,San Diego,Instant Noodles,Dry Goods,2,6.39,0.0,12.78,0
2023-12-29,Cerritos,Chippy,Snacks,2,6.65,0.66,13.3,0
2023-09-11,Las Vegas,Longganisa,Frozen Goods,2,5.5,0.55,11.0,0
2023-08-03,Las Vegas,Boy Bawang,Snacks,4,1.63,0.0,6.52,0
2023-08-14,San Diego,Pandesal,Dry Goods,2,9.81,0.0,19.62,1
2023-08-04,San Diego,Longganisa,Frozen Goods,3,2.56,0.0,7.68,0
2023-11-05,Cerritos,Chippy,Snacks,2,8.53,0.0,17.06,0
2023-06-26,San Diego,Chippy,Snacks,2,2.92,0.0,5.84,0
2023-05-13,Cerritos,Banana Ketchup,Condiments,5,2.38,0.0,11.9,0
2023-03-03,San Diego,Dried Fish,Dry Goods,4,12.79,1.28,51.16,1
2023-09-22,Cerritos,Pandesal,Dry Goods,3,10.87,0.54,32.61,0
2023-08-13,Las Vegas,Soy Sauce,Condiments,3,13.09,1.96,39.27,0
2023-05-13,San Diego,Frozen Lumpia,Frozen Goods,0,2.89,0.0,0.0,0
2023-07-24,Las Vegas,Ube Ice Cream,Frozen Goods,2,13.35,0.0,26.7,0
2023-09-30,Cerritos,Ube Ice Cream,Frozen Goods,2,7.14,0.0,14.28,0
2023-12-02,San Diego,Chippy,Snacks,6,11.44,0.0,68.64,0
2023-03-24,San Diego,Longganisa,Frozen Goods,1,6.89,0.0,6.89,0
2023-03-30,San Diego,Longganisa,Frozen Goods,2,9.27,0.0,18.54,0
2023-12-07,Cerritos,Polvoron,Snacks,4,4.12,0.0,16.48,0
2023-08-20,San Diego,Dried Fish,Dry Goods,2,2.17,0.0,4.34,0
2023-11-18,Cerritos,SkyFlakes,Snacks,1,5.65,0.0,5.65,0
2023-04-24,Las Vegas,Vinegar,Condiments,7,11.38,0.0,79.66,0
2023-05-13,San Diego,Instant Noodles,Dry Goods,3,14.49,2.17,43.47,0
2023-07-18,Las Vegas,Polvoron,Snacks,1,8.22,0.82,8.22,0
2023-05-27,Cerritos,Bagoong,Condiments,1,8.1,0.81,8.1,0
2023-02-03,San Diego,SkyFlakes,Snacks,5,6.56,0.98,32.8,1
2023-07-30,Las Vegas,SkyFlakes,Snacks,4,10.37,1.56,41.48,0
2023-03-30,Las Vegas,Rice,Dry Goods,2,3.36,0.5,6.72,0
2023-12-28,Las Vegas,Frozen Lumpia,Frozen Goods,0,14.38,0.0,0.0,0
2023-05-20,San Diego,Pandesal,Dry Goods,2,14.96,0.0,29.92,0
2023-03-28,Las Vegas,Soy Sauce,Condiments,2,13.58,0.0,27.16,0
2023-09-10,Cerritos,Tocino,Frozen Goods,1,2.21,0.0,2.21,0
2023-09-02,Cerritos,Chippy,Snacks,4,5.12,0.51,20.48,0
2023-07-27,San Diego,SkyFlakes,Snacks,2,1.51,0.0,3.02,0
2023-10-21,Cerritos,Chippy,Snacks,0,5.14,0.0,0.0,0
2023-12-09,San Diego,Instant Noodles,Dry Goods,3,6.51,0.0,19.53,0
2023-08-07,San Diego,Ube Ice Cream,Frozen Goods,3,14.21,0.71,42.63,0
2023-10-12,Las Vegas,Rice,Dry Goods,2,8.49,0.42,16.98,0
2023-04-27,Las Vegas,Bagoong,Condiments,0,4.19,0.42,0.0,0
2023-01-30,San Diego,SkyFlakes,Snacks,6,10.45,0.0,62.7,0
2023-12-28,Cerritos,SkyFlakes,Snacks,2,4.45,0.0,8.9,0
2023-12-10,San Diego,Frozen Lumpia,Frozen Goods,5,8.28,0.0,41.4,1
2023-04-26,Las Vegas,Chippy,Snacks,2,8.15,0.0,16.3,0
2023-04-15,Cerritos,Tocino,Frozen Goods,3,4.54,0.0,13.62,0
2023-08-16,San Diego,Tocino,Frozen Goods,1,14.58,0.73,14.58,0
2023-11-12,Cerritos,Polvoron,Snacks,4,6.62,0.0,26.48,0
2023-06-08,Las Vegas,Polvoron,Snacks,0,12.4,0.0,0.0,0
2023-05-13,San Diego,SkyFlakes,Snacks,4,10.15,1.02,40.6,0
2023-11-30,San Diego,SkyFlakes,Snacks,2,5.84,0.0,11.68,0
2023-04-17,San Diego,Ube Ice Cream,Frozen Goods,2,8.87,0.44,17.74,0
2023-06-16,San Diego,Vinegar,Condiments,2,9.61,1.44,19.22,0
2023-05-01,Cerritos,Vinegar,Condiments,4,13.6,0.0,54.4,0
2023-02-12,San Diego,Polvoron,Snacks,4,5.1,0.0,20.4,0
2023-02-12,Las Vegas,Tocino,Frozen Goods,0,2.21,0.22,0.0,0
2023-02-24,Las Vegas,SkyFlakes,Snacks,1,10.13,1.52,10.13,0
2023-09-29,San Diego,Rice,Dry Goods,5,14.34,0.0,71.7,0
2023-09-09,Las Vegas,Polvoron,Snacks,6,9.23,0.92,55.38,0
2023-07-06,Cerritos,SkyFlakes,Snacks,7,4.35,0.0,30.45,0
2023-09-05,Las Vegas,Tocino,Frozen Goods,1,5.36,0.27,5.36,0
2023-03-05,San Diego,Ube Ice Cream,Frozen Goods,4,10.33,0.0,41.32,0
2023-10-10,Las Vegas,Frozen Lumpia,Frozen Goods,2,7.59,0.0,15.18,0
2023-09-27,San Diego,Soy Sauce,Condiments,6,3.33,0.0,19.98,0
2023-02-22,Las Vegas,Frozen Lumpia,Frozen Goods,1,12.95,0.0,12.95,0
2023-01-20,Cerritos,Pandesal,Dry Goods,5,13.56,0.0,67.8,0
2023-07-10,Las Vegas,Banana Ketchup,Condiments,1,3.72,0.0,3.72,0
2023-10-15,Cerritos,Tocino,Frozen Goods,3,8.31,0.42,24.93,0
2023-10-19,San Diego,SkyFlakes,Snacks,1,1.85,0.0,1.85,0
2023-02-08,Las Vegas,Chippy,Snacks,2,11.91,1.19,23.82,0
2023-12-26,San Diego,Vinegar,Condiments,4,13.07,0.0,52.28,0
2023-07-18,Cerritos,Tocino,Frozen Goods,4,10.52,0.0,42.08,0
2023-07-14,Cerritos,Bagoong,Condiments,2,6.8,0.0,13.6,0
2023-12-17,San Diego,Tocino,Frozen Goods,2,6.5,0.0,13.0,0
2023-02-08,Las Vegas,Pandesal,Dry Goods,1,5.68,0.57,5.68,0
2023-05-09,Cerritos,Pandesal,Dry Goods,2,3.83,0.0,7.66,0
2023-10-07,San Diego,Ube Ice Cream,Frozen Goods,1,7.46,0.0,7.46,0
2023-02-20,Las Vegas,Dried Fish,Dry Goods,2,11.85,0.0,23.7,0
2023-10-04,Las Vegas,Boy Bawang,Snacks,2,2.6,0.0,5.2,0
2023-09-14,San Diego,Boy Bawang,Snacks,2,13.37,0.0,26.74,0
2023-12-06,Las Vegas,Vinegar,Condiments,4,14.32,1.43,57.28,0
2023-11-03,San Diego,Longganisa,Frozen Goods,2,11.72,0.0,23.44,0
2023-08-24,Las Vegas,Dried Fish,Dry Goods,4,2.92,0.29,11.68,0
2023-06-17,Las Vegas,Frozen Lumpia,Frozen Goods,2,12.4,0.0,24.8,0
2023-11-14,San Diego,Polvoron,Snacks,6,13.78,0.69,82.68,0
2023-02-23,Cerritos,Longganisa,Frozen Goods,1,10.92,0.55,10.92,0
2023-11-12,Las Vegas,Vinegar,Condiments,2,14.25,0.0,28.5,0
2023-12-05,Cerritos,Vinegar,Condiments,3,4.93,0.0,14.79,0
2023-06-06,Cerritos,Pandesal,Dry Goods,3,14.84,0.0,44.52,0
2023-12-28,Cerritos,Frozen Lumpia,Frozen Goods,2,3.49,0.35,6.98,0
2023-01-25,Cerritos,Soy Sauce,Condiments,1,13.38,0.0,13.38,0
2023-10-02,Las Vegas,Polvoron,Snacks,3,7.53,0.75,22.59,0
2023-11-12,San Diego,Tocino,Frozen Goods,3,3.64,0.36,10.92,0
2023-12-03,Cerritos,Longganisa,Frozen Goods,4,12.53,0.0,50.12,0
2023-05-16,San Diego,Instant Noodles,Dry Goods,5,3.35,0.0,16.75,0
2023-06-30,Cerritos,Vinegar,Condiments,6,6.53,0.0,39.18,0
2023-06-02,Cerritos,Tocino,Frozen Goods,2,4.91,0.0,9.82,0
2023-02-01,Cerritos,Vinegar,Condiments,6,6.8,0.68,40.8,0
2023-09-26,Cerritos,Rice,Dry Goods,2,7.3,0.0,14.6,0
2023-09-20,Cerritos,Soy Sauce,Condiments,3,12.23,0.0,36.69,0
2023-01-11,San Diego,Chippy,Snacks,2,13.76,0.69,27.52,0
2023-06-02,Cerritos,SkyFlakes,Snacks,1,1.39,0.0,1.39,0
2023-12-26,San Diego,Frozen Lumpia,Frozen Goods,3,5.55,0.0,16.65,0
2023-10-13,Cerritos,Ube Ice Cream,Frozen Goods,2,14.26,1.43,28.52,0
2023-03-13,Las Vegas,Rice,Dry Goods,2,13.61,0.0,27.22,0
2023-03-06,San Diego,Polvoron,Snacks,3,14.19,0.0,42.57,0
2023-08-23,Cerritos,Boy Bawang,Snacks,4,7.25,0.0,29.0,0
2023-12-01,San Diego,Rice,Dry Goods,1,14.4,0.0,14.4,0
2023-12-11,San Diego,Boy Bawang,Snacks,2,8.66,0.43,17.32,0
2023-12-24,Las Vegas,Tocino,Frozen Goods,2,11.24,0.0,22.48,0
2023-06-10,Las Vegas,SkyFlakes,Snacks,8,9.26,0.0,74.08,0
2023-01-15,Cerritos,Tocino,Frozen Goods,4,2.73,0.0,10.92,0
2023-03-30,Las Vegas,Frozen Lumpia,Frozen Goods,4,2.4,0.24,9.6,0
2023-01-17,Cerritos,Instant Noodles,Dry Goods,7,13.03,0.0,91.21,0
2023-07-23,Cerritos,Tocino,Frozen Goods,3,2.32,0.0,6.96,0
2023-06-17,Las Vegas,Banana Ketchup,Condiments,8,6.14,0.0,49.12,0
2023-11-25,Cerritos,Tocino,Frozen Goods,4,11.68,0.0,46.72,0
2023-11-05,San Diego,Soy Sauce,Condiments,0,1.11,0.0,0.0,0
2023-05-08,Cerritos,Rice,Dry Goods,6,4.47,0.0,26.82,0
2023-11-30,Cerritos,Frozen Lumpia,Frozen Goods,5,2.53,0.0,12.65,0
2023-07-20,Cerritos,Tocino,Frozen Goods,1,11.49,0.0,11.49,0
2023-07-17,Cerritos,Dried Fish,Dry Goods,7,4.72,0.0,33.04,0
2023-07-03,Las Vegas,Soy Sauce,Condiments,1,12.03,0.0,12.03,0
2023-04-05,Cerritos,Rice,Dry Goods,7,10.06,0.0,70.42,0
2023-09-05,Las Vegas,Tocino,Frozen Goods,1,9.24,0.92,9.24,0
2023-07-31,Las Vegas,Banana Ketchup,Condiments,3,1.79,0.0,5.37,0
2023-03-28,Las Vegas,Tocino,Frozen Goods,0,5.89,0.0,0.0,0
2023-08-07,Cerritos,Instant Noodles,Dry Goods,3,7.83,0.0,23.49,0
2023-05-27,Cerritos,Instant Noodles,Dry Goods,1,12.85,1.93,12.85,0
2023-10-20,San Diego,Dried Fish,Dry Goods,3,11.35,1.14,34.05,0
2023-03-15,Las Vegas,Banana Ketchup,Condiments,6,2.73,0.0,16.38,0
2023-03-05,Cerritos,Vinegar,Condiments,3,1.81,0.0,5.43,0
2023-10-07,Las Vegas,SkyFlakes,Snacks,3,9.89,0.0,29.67,0
2023-07-14,Las Vegas,Soy Sauce,Condiments,4,5.88,0.59,23.52,0
2023-09-08,Cerritos,Chippy,Snacks,4,2.44,0.0,9.76,0
2023-11-25,Las Vegas,Frozen Lumpia,Frozen Goods,1,4.08,0.0,4.08,0
2023-01-03,San Diego,Chippy,Snacks,2,14.53,0.0,29.06,0
2023-12-12,San Diego,Tocino,Frozen Goods,4,14.89,0.0,59.56,0
2023-06-30,Cerritos,Instant Noodles,Dry Goods,5,14.6,0.0,73.0,0
2023-10-09,Las Vegas,Soy Sauce,Condiments,4,8.35,1.25,33.4,0
2023-05-02,Las Vegas,Frozen Lumpia,Frozen Goods,4,5.65,0.0,22.6,0
2023-03-12,Las Vegas,SkyFlakes,Snacks,4,11.09,0.0,44.36,0
2023-05-20,Cerritos,Ube Ice Cream,Frozen Goods,3,7.48,0.75,22.44,0
2023-11-05,Las Vegas,Chippy,Snacks,2,7.35,0.0,14.7,0
2023-06-11,Las Vegas,Ube Ice Cream,Frozen Goods,2,5.14,0.51,10.28,0
2023-10-07,San Diego,Rice,Dry Goods,3,12.85,1.28,38.55,0
2023-02-09,San Diego,Chippy,Snacks,1,4.66,0.23,4.66,0
2023-03-23,Cerritos,Soy Sauce,Condiments,3,10.73,1.07,32.19,0
2023-01-31,San Diego,Polvoron,Snacks,2,4.24,0.0,8.48,0
2023-12-30,Cerritos,Frozen Lumpia,Frozen Goods,3,6.45,0.0,19.35,0
2023-08-19,Cerritos,Polvoron,Snacks,1,3.81,0.0,3.81,0
2023-03-29,Cerritos,Frozen Lumpia,Frozen Goods,4,14.43,0.0,57.72,0
2023-09-21,Las Vegas,Bagoong,Condiments,3,1.42,0.0,4.26,0
2023-09-19,Cerritos,Frozen Lumpia,Frozen Goods,1,12.45,0.62,12.45,0
2023-03-18,Las Vegas,Polvoron,Snacks,3,2.22,0.11,6.66,0
2023-06-02,Cerritos,Pandesal,Dry Goods,4,8.97,0.0,35.88,0
2023-11-07,San Diego,Polvoron,Snacks,1,1.8,0.0,1.8,0
2023-03-01,Las Vegas,Dried Fish,Dry Goods,1,3.5,0.0,3.5,0
2023-08-24,Cerritos,SkyFlakes,Snacks,1,4.54,0.0,4.54,0
2023-08-10,Cerritos,Ube Ice Cream,Frozen Goods,6,8.42,0.0,50.52,0
2023-04-01,Las Vegas,Pandesal,Dry Goods,1,4.93,0.0,4.93,0
2023-07-09,Cerritos,Boy Bawang,Snacks,7,12.96,1.3,90.72,0
2023-07-17,Las Vegas,Vinegar,Condiments,0,5.17,0.0,0.0,0
2023-03-16,Las Vegas,Instant Noodles,Dry Goods,3,12.95,0.0,38.85,0
2023-03-26,Las Vegas,Banana Ketchup,Condiments,2,12.85,0.0,25.7,0
2023-01-10,San Diego,Pandesal,Dry Goods,8,13.75,0.69,110.0,0
2023-06-09,San Diego,Instant Noodles,Dry Goods,3,2.98,0.15,8.94,0
2023-02-18,San Diego,Polvoron,Snacks,3,2.38,0.0,7.14,0
2023-02-10,Las Vegas,Tocino,Frozen Goods,2,14.22,0.0,28.44,0
2023-11-12,San Diego,Dried Fish,Dry Goods,2,7.91,0.0,15.82,0
2023-06-08,San Diego,Soy Sauce,Condiments,7,8.23,0.0,57.61,0
2023-08-12,Cerritos,Banana Ketchup,Condiments,1,10.67,0.0,10.67,0
2023-11-07,San Diego,Soy Sauce,Condiments,4,10.57,0.0,42.28,0
2023-10-19,Cerritos,Ube Ice Cream,Frozen Goods,3,4.0,0.0,12.0,0
2023-08-05,Cerritos,Boy Bawang,Snacks,3,10.04,1.51,30.12,0
2023-03-03,Cerritos,Soy Sauce,Condiments,8,9.09,0.45,72.72,0
2023-01-06,Las Vegas,Pandesal,Dry Goods,3,14.89,0.0,44.67,0
2023-11-04,Las Vegas,Dried Fish,Dry Goods,5,9.71,0.0,48.55,0
2023-11-26,San Diego,Pandesal,Dry Goods,4,5.27,0.0,21.08,0
2023-12-31,Cerritos,Pandesal,Dry Goods,3,4.09,0.0,12.27,0
2023-10-03,San Diego,Pandesal,Dry Goods,4,1.13,0.06,4.52,0
2023-02-11,Cerritos,SkyFlakes,Snacks,2,1.64,0.0,3.28,0
2023-09-30,Cerritos,Pandesal,Dry Goods,3,4.17,0.0,12.51,0
2023-05-15,Cerritos,Frozen Lumpia,Frozen Goods,3,7.57,0.0,22.71,0
2023-03-30,Cerritos,Dried Fish,Dry Goods,2,13.91,0.0,27.82,0
2023-12-05,Cerritos,Banana Ketchup,Condiments,0,11.79,0.0,0.0,0
2023-12-14,San Diego,Longganisa,Frozen Goods,1,11.89,1.19,11.89,0
2023-11-14,Las Vegas,Bagoong,Condiments,1,10.55,0.0,10.55,0
2023-03-08,Cerritos,Polvoron,Snacks,2,2.55,0.0,5.1,0
2023-07-25,Cerritos,Polvoron,Snacks,2,11.64,0.0,23.28,0
2023-04-13,Las Vegas,Chippy,Snacks,1,10.28,0.0,10.28,0
2023-02-20,San Diego,Vinegar,Condiments,5,2.67,0.13,13.35,0
2023-04-09,Cerritos,Boy Bawang,Snacks,4,6.36,0.0,25.44,0
2023-10-03,Las Vegas,Polvoron,Snacks,5,14.4,1.44,72.0,0
2023-10-25,Las Vegas,Longganisa,Frozen Goods,1,3.57,0.0,3.57,0
2023-04-01,Cerritos,Banana Ketchup,Condiments,2,11.42,0.0,22.84,0
2023-05-23,Cerritos,Vinegar,Condiments,2,14.83,0.0,29.66,0
2023-08-18,Cerritos,Instant Noodles,Dry Goods,2,14.84,2.23,29.68,0
2023-06-07,Las Vegas,Instant Noodles,Dry Goods,2,4.55,0.0,9.1,0
2023-01-13,Cerritos,Instant Noodles,Dry Goods,2,6.26,0.0,12.52,0
2023-02-14,Las Vegas,Banana Ketchup,Condiments,2,9.19,0.46,18.38,0
2023-03-15,Las Vegas,Tocino,Frozen Goods,2,5.02,0.25,10.04,0
2023-02-17,San Diego,Soy Sauce,Condiments,3,14.45,0.0,43.35,0
2023-07-17,Las Vegas,Rice,Dry Goods,4,12.43,0.0,49.72,0
2023-07-20,San Diego,Rice,Dry Goods,4,8.45,1.27,33.8,0
2023-03-10,Cerritos,Longganisa,Frozen Goods,2,11.97,1.2,23.94,0
2023-10-19,San Diego,Longganisa,Frozen Goods,1,13.76,0.0,13.76,0
2023-12-03,Las Vegas,Polvoron,Snacks,3,11.79,0.0,35.37,0
2023-09-07,Las Vegas,Boy Bawang,Snacks,3,3.39,0.0,10.17,0
2023-05-20,San Diego,Pandesal,Dry Goods,5,9.83,0.0,49.15,0
2023-10-15,Cerritos,Bagoong,Condiments,2,10.3,0.0,20.6,0
2023-09-09,Las Vegas,Banana Ketchup,Condiments,3,14.86,0.74,44.58,0
2023-10-08,Cerritos,Vinegar,Condiments,1,10.41,0.0,10.41,0
2023-09-08,San Diego,Bagoong,Condiments,5,9.91,0.0,49.55,0
2023-11-28,Cerritos,Rice,Dry Goods,2,12.58,0.0,25.16,0
2023-01-11,Cerritos,Instant Noodles,Dry Goods,5,11.62,0.58,58.1,0
2023-04-12,Las Vegas,Pandesal,Dry Goods,3,13.96,2.09,41.88,0
2023-07-31,Las Vegas,Pandesal,Dry Goods,2,9.02,0.0,18.04,0
2023-02-16,Las Vegas,Frozen Lumpia,Frozen Goods,4,7.46,1.12,29.84,0
2023-07-09,San Diego,Banana Ketchup,Condiments,3,4.56,0.0,13.68,0
2023-02-19,San Diego,Instant Noodles,Dry Goods,1,9.81,0.0,9.81,0
2023-02-15,Cerritos,Bagoong,Condiments,2,9.95,0.0,19.9,0
2023-02-20,Las Vegas,Vinegar,Condiments,2,2.75,0.0,5.5,0
2023-01-24,San Diego,Rice,Dry Goods,5,12.63,0.0,63.15,0
2023-09-06,Cerritos,Pandesal,Dry Goods,3,10.69,0.0,32.07,0
2023-10-14,Las Vegas,Banana Ketchup,Condiments,5,12.88,0.0,64.4,0
2023-10-18,San Diego,Rice,Dry Goods,4,2.27,0.0,9.08,0
2023-10-05,Las Vegas,Pandesal,Dry Goods,6,2.49,0.25,14.94,0
2023-01-07,San Diego,Banana Ketchup,Condiments,6,6.22,0.0,37.32,0
2023-03-23,San Diego,Pandesal,Dry Goods,5,2.88,0.0,14.4,0
2023-07-18,San Diego,Tocino,Frozen Goods,5,6.34,0.0,31.7,0
2023-01-04,Cerritos,Bagoong,Condiments,1,3.77,0.0,3.77,0
2023-12-14,San Diego,Banana Ketchup,Condiments,2,8.8,0.0,17.6,0
2023-05-14,San Diego,Soy Sauce,Condiments,2,3.19,0.48,6.38,0
2023-01-06,Cerritos,Rice,Dry Goods,0,2.91,0.0,0.0,0
2023-04-01,San Diego,Pandesal,Dry Goods,4,9.25,0.46,37.0,0
2023-07-16,Las Vegas,Dried Fish,Dry Goods,3,5.88,0.29,17.64,0
2023-05-20,Las Vegas,Instant Noodles,Dry Goods,2,11.14,0.0,22.28,0
2023-06-21,Cerritos,Boy Bawang,Snacks,4,4.22,0.0,16.88,0
2023-12-24,San Diego,Dried Fish,Dry Goods,6,13.34,0.0,80.04,0
2023-07-21,Las Vegas,Bagoong,Condiments,2,5.92,0.59,11.84,0
2023-11-22,San Diego,Instant Noodles,Dry Goods,1,14.24,0.0,14.24,0
2023-03-13,San Diego,Rice,Dry Goods,3,2.78,0.0,8.34,0
2023-09-17,San Diego,Longganisa,Frozen Goods,2,10.34,1.03,20.68,0
2023-08-16,San Diego,Frozen Lumpia,Frozen Goods,2,5.81,0.0,11.62,0
2023-07-18,Las Vegas,Pandesal,Dry Goods,2,5.46,0.82,10.92,0
2023-05-21,San Diego,Vinegar,Condiments,3,3.98,0.0,11.94,0
2023-07-30,San Diego,Dried Fish,Dry Goods,5,7.45,0.0,37.25,0
2023-04-24,Cerritos,Soy Sauce,Condiments,1,10.96,0.0,10.96,0
2023-02-12,San Diego,Ube Ice Cream,Frozen Goods,4,7.42,0.74,29.68,0
2023-02-07,Cerritos,Bagoong,Condiments,7,8.2,0.82,57.4,0
2023-09-17,San Diego,Pandesal,Dry Goods,5,11.27,0.56,56.35,0
2023-04-05,Las Vegas,Vinegar,Condiments,1,7.19,0.72,7.19,0
2023-03-12,Las Vegas,Instant Noodles,Dry Goods,4,1.26,0.06,5.04,0
2023-08-26,San Diego,Bagoong,Condiments,9,8.38,0.0,75.42,0
2023-07-23,Las Vegas,Dried Fish,Dry Goods,4,8.37,0.0,33.48,0
2023-03-15,Las Vegas,Longganisa,Frozen Goods,5,3.54,0.0,17.7,0
2023-01-11,San Diego,Frozen Lumpia,Frozen Goods,3,10.28,0.0,30.84,0
2023-03-29,San Diego,Banana Ketchup,Condiments,3,14.04,0.0,42.12,0
2023-03-28,San Diego,Rice,Dry Goods,4,9.79,0.98,39.16,0
2023-03-19,Las Vegas,Boy Bawang,Snacks,4,6.29,0.0,25.16,0
2023-08-19,Cerritos,Longganisa,Frozen Goods,2,4.54,0.0,9.08,0
2023-12-12,Las Vegas,Chippy,Snacks,3,11.09,0.0,33.27,0
2023-05-13,Las Vegas,Soy Sauce,Condiments,4,1.43,0.14,5.72,0
2023-07-24,Cerritos,Banana Ketchup,Condiments,6,5.81,0.58,34.86,0
2023-12-15,San Diego,Instant Noodles,Dry Goods,4,3.02,0.0,12.08,0
2023-04-05,San Diego,Longganisa,Frozen Goods,5,9.78,0.0,48.9,0
2023-06-18,Cerritos,Soy Sauce,Condiments,2,7.68,0.0,15.36,0
2023-10-30,Cerritos,Pandesal,Dry Goods,2,2.84,0.0,5.68,0
2023-03-26,Cerritos,Tocino,Frozen Goods,2,1.73,0.0,3.46,0
2023-12-25,Cerritos,Chippy,Snacks,4,1.82,0.0,7.28,0
2023-03-31,Cerritos,Instant Noodles,Dry Goods,4,3.13,0.0,12.52,0
2023-12-12,San Diego,Rice,Dry Goods,3,12.76,0.0,38.28,0
2023-06-05,Cerritos,Frozen Lumpia,Frozen Goods,2,14.93,0.0,29.86,0
2023-02-21,San Diego,Longganisa,Frozen Goods,2,11.72,1.17,23.44,0
2023-10-01,Cerritos,Longganisa,Frozen Goods,2,9.01,0.9,18.02,0
2023-05-21,San Diego,Longganisa,Frozen Goods,4,6.54,0.0,26.16,0
2023-07-13,Cerritos,Dried Fish,Dry Goods,5,10.6,0.0,53.0,0
2023-10-16,Las Vegas,Vinegar,Condiments,0,4.62,0.46,0.0,0
2023-04-29,Las Vegas,Bagoong,Condiments,2,3.92,0.0,7.84,0
2023-04-17,San Diego,Soy Sauce,Condiments,3,13.75,0.0,41.25,0
2023-06-16,Las Vegas,Vinegar,Condiments,4,14.13,1.41,56.52,0
2023-05-11,Cerritos,SkyFlakes,Snacks,3,11.93,0.0,35.79,0
2023-08-21,San Diego,Polvoron,Snacks,0,12.15,0.0,0.0,0
2023-12-20,San Diego,Instant Noodles,Dry Goods,1,7.73,0.0,7.73,1
